,Address,District,Community,Area,RentPrice,Layer,Shape,Toward,Release_Date,Rent_Period,Is_lift,Is_parking,water_way,electricity_way,Subwayline_Number,Subway_Distance,Is_TV,Is_fridge,Is_washer,Is_air,Is_heater,Is_bed,Is_heating,Is_wifi,Is_closet,Is_gas,Is_img,Catch_time
82,普陀,真光,真光新村第二小区,38,3400元/月 ,高楼层/6层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a29cf977-f4ba-4e76-9751-9ddf2ecc8cc6.jpg.780x439.jpg,2019-07-13 02:51:30
83,普陀,真光,真光新村第二小区,38,3400元/月 ,高楼层/6层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a29cf977-f4ba-4e76-9751-9ddf2ecc8cc6.jpg.780x439.jpg,2019-07-13 02:51:37
84,浦东,御桥,万科金色城市,78,7500元/月 ,低楼层/18层,3室2厅,南,6天前,暂无数据,有,暂无数据,民水,民电,1,514,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/227aba25-9dc2-4828-a26b-9d9a9817f5c4.jpg.780x439.jpg,2019-07-13 02:51:44
85,浦东,御桥,万科金色城市,78,7500元/月 ,低楼层/18层,3室2厅,南,6天前,暂无数据,有,暂无数据,民水,民电,1,514,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/227aba25-9dc2-4828-a26b-9d9a9817f5c4.jpg.780x439.jpg,2019-07-13 02:51:50
86,闵行,莘庄,上海康城,130,5800元/月 (季付价),低楼层/13层,3室2厅,东南/南,5天前,2~3年,有,暂无数据,民水,民电,0,0,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/c90e1702-4be7-4b08-b511-6dcd29dcb596.jpg.780x439.jpg,2019-07-13 02:51:57
87,闵行,莘庄,上海康城,130,5800元/月 (季付价),低楼层/13层,3室2厅,东南/南,5天前,2~3年,有,暂无数据,民水,民电,0,0,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/c90e1702-4be7-4b08-b511-6dcd29dcb596.jpg.780x439.jpg,2019-07-13 02:52:03
88,杨浦,控江路,延吉东路137弄,31,3100元/月 ,低楼层/6层,1室1厅,南,6天前,暂无数据,无,暂无数据,民水,民电,1,1149,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a684cb47-7b07-4b7f-8ba5-b7a1d0e69414.jpg.780x439.jpg,2019-07-13 02:52:10
89,杨浦,控江路,延吉东路137弄,31,3100元/月 ,低楼层/6层,1室1厅,南,6天前,暂无数据,无,暂无数据,民水,民电,1,1149,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a684cb47-7b07-4b7f-8ba5-b7a1d0e69414.jpg.780x439.jpg,2019-07-13 02:52:17
90,嘉定,江桥,嘉城幸福港,120,7000元/月 ,高楼层/14层,3室2厅,南/北,1天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/aef98981-2c34-40d8-8a0c-36a03e1115e5.jpg.780x439.jpg,2019-07-13 02:52:23
91,嘉定,江桥,嘉城幸福港,120,7000元/月 ,高楼层/14层,3室2厅,南/北,1天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/aef98981-2c34-40d8-8a0c-36a03e1115e5.jpg.780x439.jpg,2019-07-13 02:52:30
92,闸北,大宁,上海滩大宁城(公寓),96,9500元/月 ,低楼层/33层,2室1厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,360,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2beb9a0d-c58a-44be-b56c-b30e4b1bd314.jpg.780x439.jpg,2019-07-13 02:52:37
93,闸北,大宁,上海滩大宁城(公寓),96,9500元/月 ,低楼层/33层,2室1厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,360,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2beb9a0d-c58a-44be-b56c-b30e4b1bd314.jpg.780x439.jpg,2019-07-13 02:52:43
94,闸北,大宁,上海滩大宁城(公寓),93,10000元/月 (季付价),高楼层/33层,2室2厅,南,1天前,3年以上,有,租用车位,民水,民电,1,360,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/2564a342-d500-454d-b400-8f9f28baa15c.jpg.780x439.jpg,2019-07-13 02:52:50
95,闸北,大宁,上海滩大宁城(公寓),93,10000元/月 (季付价),高楼层/33层,2室2厅,南,1天前,3年以上,有,租用车位,民水,民电,1,360,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/2564a342-d500-454d-b400-8f9f28baa15c.jpg.780x439.jpg,2019-07-13 02:52:57
96,普陀,真光,阳光威尼斯(三期),74,4500元/月 (季付价),高楼层/16层,1室2厅,西南,1天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0cbc24af-274b-4844-b50e-88cd49b266fe.jpg.780x439.jpg,2019-07-13 02:53:03
97,普陀,真光,阳光威尼斯(三期),74,4500元/月 (季付价),高楼层/16层,1室2厅,西南,1天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0cbc24af-274b-4844-b50e-88cd49b266fe.jpg.780x439.jpg,2019-07-13 02:53:10
98,普陀,真光,阳光威尼斯(三期),90,5200元/月 ,中楼层/26层,2室2厅,东/西,1天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a6e7e7c3-8cfe-44d2-8002-aa5e44222339.jpg_600x450.jpg.780x439.jpg,2019-07-13 02:53:16
99,普陀,真光,阳光威尼斯(三期),90,5200元/月 ,中楼层/26层,2室2厅,东/西,1天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a6e7e7c3-8cfe-44d2-8002-aa5e44222339.jpg_600x450.jpg.780x439.jpg,2019-07-13 02:53:23
100,普陀,甘泉宜川,工汇花苑,80,6000元/月 ,中楼层/7层,2室1厅,东南,1天前,暂无数据,有,暂无数据,民水,民电,1,1125,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/308b92a0-3f43-4ffb-853b-8f92caf96854.jpg.780x439.jpg,2019-07-13 02:53:30
101,普陀,甘泉宜川,工汇花苑,80,6000元/月 ,中楼层/7层,2室1厅,东南,1天前,暂无数据,有,暂无数据,民水,民电,1,1125,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/308b92a0-3f43-4ffb-853b-8f92caf96854.jpg.780x439.jpg,2019-07-13 02:53:36
102,徐汇,田林,田林十村,76,8000元/月 ,高楼层/6层,3室1厅,南/北,5天前,暂无数据,无,暂无数据,民水,民电,3,175,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/28c8a415-8a0b-4bcb-80c2-6215591710f8.jpg.780x439.jpg,2019-07-13 02:53:43
103,徐汇,田林,田林十村,76,8000元/月 ,高楼层/6层,3室1厅,南/北,5天前,暂无数据,无,暂无数据,民水,民电,3,175,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/28c8a415-8a0b-4bcb-80c2-6215591710f8.jpg.780x439.jpg,2019-07-13 02:53:50
104,普陀,桃浦,桃浦六村樱花苑,59,4700元/月 ,高楼层/6层,2室2厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,540,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0036b851-60ac-41a2-a495-5dfd30f63e59.jpg.780x439.jpg,2019-07-13 02:53:56
105,普陀,桃浦,桃浦六村樱花苑,59,4700元/月 ,高楼层/6层,2室2厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,540,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0036b851-60ac-41a2-a495-5dfd30f63e59.jpg.780x439.jpg,2019-07-13 02:54:03
106,普陀,武宁,隆德小区,45,6000元/月 (季付价),低楼层/12层,1室1厅,南,5天前,1年以内,有,暂无数据,民水,民电,3,97,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/prod-91a3b901-b4d7-4ae6-bfa8-df0f5ca0510f.jpg.780x439.jpg,2019-07-13 02:54:10
107,普陀,武宁,隆德小区,45,6000元/月 (季付价),低楼层/12层,1室1厅,南,5天前,1年以内,有,暂无数据,民水,民电,3,97,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/prod-91a3b901-b4d7-4ae6-bfa8-df0f5ca0510f.jpg.780x439.jpg,2019-07-13 02:54:16
108,普陀,万里,大华颐和华城(公寓),124,8900元/月 ,高楼层/12层,3室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,953,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/0d4237e7-65ef-4b06-bbbe-0abdf2ffa6fd.jpg.780x439.jpg,2019-07-13 02:54:23
109,普陀,万里,大华颐和华城(公寓),124,8900元/月 ,高楼层/12层,3室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,953,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/0d4237e7-65ef-4b06-bbbe-0abdf2ffa6fd.jpg.780x439.jpg,2019-07-13 02:54:29
110,闸北,西藏北路,永兴小马路80号,42,4500元/月 ,中楼层/20层,1室0厅,东,6天前,暂无数据,有,暂无数据,民水,民电,2,436,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/ced73514-2a91-4295-8c5b-ad8bb29cbf30.png.780x439.jpg,2019-07-13 02:54:36
111,闸北,西藏北路,永兴小马路80号,42,4500元/月 ,中楼层/20层,1室0厅,东,6天前,暂无数据,有,暂无数据,民水,民电,2,436,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/ced73514-2a91-4295-8c5b-ad8bb29cbf30.png.780x439.jpg,2019-07-13 02:54:43
112,长宁,天山,天山五村(旧),28,3200元/月 (季付价),中楼层/6层,1室0厅,南,7天前,1~2年,无,暂无数据,民水,民电,2,285,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/84ce3a8c-aefa-4467-9697-e5a719551a3a.jpg.780x439.jpg,2019-07-13 02:54:49
113,长宁,天山,天山五村(旧),28,3200元/月 (季付价),中楼层/6层,1室0厅,南,7天前,1~2年,无,暂无数据,民水,民电,2,285,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/84ce3a8c-aefa-4467-9697-e5a719551a3a.jpg.780x439.jpg,2019-07-13 02:54:56
114,浦东,源深,梅园三村,81,9500元/月 ,高楼层/6层,3室1厅,南/北,1天前,暂无数据,无,暂无数据,民水,民电,3,338,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/eaf44af4-b7e6-4a44-964d-836ebbd8fc48.jpg.780x439.jpg,2019-07-13 02:55:03
115,浦东,源深,梅园三村,81,9500元/月 ,高楼层/6层,3室1厅,南/北,1天前,暂无数据,无,暂无数据,民水,民电,3,338,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/eaf44af4-b7e6-4a44-964d-836ebbd8fc48.jpg.780x439.jpg,2019-07-13 02:55:09
116,嘉定,丰庄,明日新苑,144,11000元/月 ,高楼层/7层,4室2厅,复式,1天前,暂无数据,无,暂无数据,民水,民电,2,530,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/ac9a2cc8-3217-465e-9427-776213d07072.jpg.780x439.jpg,2019-07-13 02:55:16
117,嘉定,丰庄,明日新苑,144,11000元/月 ,高楼层/7层,4室2厅,复式,1天前,暂无数据,无,暂无数据,民水,民电,2,530,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/ac9a2cc8-3217-465e-9427-776213d07072.jpg.780x439.jpg,2019-07-13 02:55:23
